ID_ESTUDIO,CVE_ACUIF,ACUIFERO,NOM_ACUIF,CVE_EDO,NOM_EDO,ESTADO
3015,102,0102 VALLE DE CHICALOTE,VALLE DE CHICALOTE,1,AGUASCALIENTES,01 AGUASCALIENTES
3017,802,0802 ALTA BABÍCORA,ALTA BABÍCORA,8,CHIHUAHUA,08 CHIHUAHUA
3021,2201,2201 VALLE DE QUERÉTARO,VALLE DE QUERÉTARO,22,QUERÉTARO,22 QUERÉTARO
3021,2205,2205 VALLE DE TEQUISQUIAPAN,VALLE DE TEQUISQUIAPAN,22,QUERÉTARO,22 QUERÉTARO
3021,2207,2207 TOLIMÁN,TOLIMÁN,22,QUERÉTARO,22 QUERÉTARO
3021,2208,2208 VALLE DE HUIMILPAN,VALLE DE HUIMILPAN,22,QUERÉTARO,22 QUERÉTARO
858,502,0502 CAÑÓN DEL DERRAMADERO,CAÑÓN DEL DERRAMADERO,5,COAHUILA DE ZARAGOZA,05 COAHUILA DE ZARAGOZA
3028,1313,1313 ACTOPAN-SANTIAGO DE ANAYA,ACTOPAN-SANTIAGO DE ANAYA,13,HIDALGO,13 HIDALGO
3031,1319,1319 TECOCOMULCO,TECOCOMULCO,13,HIDALGO,13 HIDALGO
3031,1320,1320 ÁPAN,ÁPAN,13,HIDALGO,13 HIDALGO
3032,1314,1314 MEZTITLÁN,MEZTITLÁN,13,HIDALGO,13 HIDALGO
3032,1315,1315 HUASCA-ZOQUITAL,HUASCA-ZOQUITAL,13,HIDALGO,13 HIDALGO
3033,1803,1803 VALLE SANTIAGO-SAN BLAS,VALLE SANTIAGO-SAN BLAS,18,NAYARIT,18 NAYARIT
3033,1807,1807 VALLE DE BANDERAS,VALLE DE BANDERAS,18,NAYARIT,18 NAYARIT
3033,1809,1809 VALLE IXTLÁN-AHUACATLÁN,VALLE IXTLÁN-AHUACATLÁN,18,NAYARIT,18 NAYARIT
3037,2635,2635 VALLE DE GUAYMAS,VALLE DE GUAYMAS,26,SONORA,26 SONORA
3038,1906,1906 ÁREA METROPOLITANA DE MONTERREY,ÁREA METROPOLITANA DE MONTERREY,19,NUEVO LEÓN,19 NUEVO LEÓN
3038,1912,1912 CITRÍCOLA NORTE,CITRÍCOLA NORTE,19,NUEVO LEÓN,19 NUEVO LEÓN
3038,1916,1916 NAVIDAD-POTOSÍ-RAÍCES,NAVIDAD-POTOSÍ-RAÍCES,19,NUEVO LEÓN,19 NUEVO LEÓN
3040,2501,2501 RÍO FUERTE,RÍO FUERTE,25,SINALOA,25 SINALOA
3040,2502,2502 RÍO SINALOA,RÍO SINALOA,25,SINALOA,25 SINALOA
3040,2505,2505 RÍO SAN LORENZO,RÍO SAN LORENZO,25,SINALOA,25 SINALOA
3041,701,0701 PALENQUE,PALENQUE,7,CHIAPAS,07 CHIAPAS
3041,704,0704 OCOZOCOAUTLA,OCOZOCOAUTLA,7,CHIAPAS,07 CHIAPAS
3041,707,0707 COMITÁN,COMITÁN,7,CHIAPAS,07 CHIAPAS
3041,708,0708 LA TRINITARIA,LA TRINITARIA,7,CHIAPAS,07 CHIAPAS
3041,709,0709 ACAPETAHUA,ACAPETAHUA,7,CHIAPAS,07 CHIAPAS
3041,710,0710 SOCONUSCO,SOCONUSCO,7,CHIAPAS,07 CHIAPAS
3041,711,0711 ARRIAGA-PIJIJIAPAN,ARRIAGA-PIJIJIAPAN,7,CHIAPAS,07 CHIAPAS
3041,712,0712 SAN CRISTÓBAL DE LAS CASAS,SAN CRISTÓBAL DE LAS CASAS,7,CHIAPAS,07 CHIAPAS
3041,713,"0713 MARQUÉS DE COMILLAS
",MARQUÉS DE COMILLAS,7,CHIAPAS,07 CHIAPAS
3041,714,0714 CHICOMUSELO,CHICOMUSELO,7,CHIAPAS,07 CHIAPAS
3041,715,0715 OCOSINGO,OCOSINGO,7,CHIAPAS,07 CHIAPAS
3041,2701,2701 HUIMANGUILLO,HUIMANGUILLO,27,TABASCO,27 TABASCO
3041,2705,2705 LA SIERRA,LA SIERRA,27,TABASCO,27 TABASCO
3041,2707,2707 LOS RÍOS,LOS RÍOS,27,TABASCO,27 TABASCO
3041,2708,2708 BOCA DEL CERRO,BOCA DEL CERRO,27,TABASCO,27 TABASCO
858,504,0504 CUATROCIÉNEGAS-OCAMPO,CUATROCIÉNEGAS-OCAMPO,5,COAHUILA DE ZARAGOZA,05 COAHUILA DE ZARAGOZA
858,507,0507 MONCLOVA,MONCLOVA,5,COAHUILA DE ZARAGOZA,05 COAHUILA DE ZARAGOZA
3049,805,0805 CUAUHTÉMOC,CUAUHTÉMOC,8,CHIHUAHUA,08 CHIHUAHUA
3052,1508,1508 CUAUTITLÁN-PACHUCA,CUAUTITLÁN-PACHUCA,15,MÉXICO,15 MÉXICO
3055,2202,2202 VALLE DE AMAZCALA,VALLE DE AMAZCALA,22,QUERÉTARO,22 QUERÉTARO
3057,901,0901 ZONA METROPOLITANA DE LA CIUDAD DE MÉXICO,ZONA METROPOLITANA DE LA CIUDAD DE MÉXICO,9,CIUDAD DE MÉXICO,09 CIUDAD DE MÉXICO
3063,901,0901 ZONA METROPOLITANA DE LA CIUDAD DE MÉXICO,ZONA METROPOLITANA DE LA CIUDAD DE MÉXICO,9,CIUDAD DE MÉXICO,09 CIUDAD DE MÉXICO
3067,210,0210 VALLE DE MEXICALI,VALLE DE MEXICALI,2,BAJA CALIFORNIA,02 BAJA CALIFORNIA
3071,901,0901 ZONA METROPOLITANA DE LA CIUDAD DE MÉXICO,ZONA METROPOLITANA DE LA CIUDAD DE MÉXICO,9,CIUDAD DE MÉXICO,09 CIUDAD DE MÉXICO
3085,1310,1310 VALLE DEL MEZQUITAL,VALLE DEL MEZQUITAL,13,HIDALGO,13 HIDALGO
3091,810,0810 SAMALAYUCA,SAMALAYUCA,8,CHIHUAHUA,08 CHIHUAHUA
3092,3105,3105 PENÍNSULA DE YUCATÁN,PENÍNSULA DE YUCATÁN,4,CAMPECHE,04 CAMPECHE
3105,1812,1812 VALLE DE SANTA MARÍA DEL ORO,VALLE DE SANTA MARÍA DEL ORO,18,NAYARIT,18 NAYARIT
3108,1307,1307 HUICHAPAN-TECOZAUTLA,HUICHAPAN-TECOZAUTLA,13,HIDALGO,13 HIDALGO
3108,1314,1314 MEZTITLÁN,MEZTITLÁN,13,HIDALGO,13 HIDALGO
3108,1317,1317 VALLE DE TULANCINGO,VALLE DE TULANCINGO,13,HIDALGO,13 HIDALGO
3108,1320,1320 ÁPAN,ÁPAN,13,HIDALGO,13 HIDALGO
3123,823,0823 CONEJOS-MÉDANOS,CONEJOS-MÉDANOS,8,CHIHUAHUA,08 CHIHUAHUA
3124,823,0823 CONEJOS-MÉDANOS,CONEJOS-MÉDANOS,8,CHIHUAHUA,08 CHIHUAHUA
858,509,0509 LA PAILA,LA PAILA,5,COAHUILA DE ZARAGOZA,05 COAHUILA DE ZARAGOZA
3128,1701,1701 CUERNAVACA, CUERNAVACA,17,MORELOS,17 MORELOS
3129,2621,2621 MESA DEL SERI-LA VICTORIA,MESA DEL SERI-LA VICTORIA,26,SONORA,26 SONORA
3136,3105,3105 PENÍNSULA DE YUCATÁN, PENÍNSULA DE YUCATÁN,23,QUINTANA ROO,23 QUINTANA ROO
3151,1201,1201 TLAPA-HUAMUXTITLÁN,TLAPA-HUAMUXTITLÁN,20,OAXACA,20 OAXACA
3158,101,0101 VALLE DE AGUASCALIENTES,VALLE DE AGUASCALIENTES,1,AGUASCALIENTES,01 AGUASCALIENTES
3159,901,0901 ZONA METROPOLITANA DE LA CIUDAD DE MÉXICO,ZONA METROPOLITANA DE LA CIUDAD DE MÉXICO,9,CIUDAD DE MÉXICO,09 CIUDAD DE MÉXICO
3159,1506,1506 CHALCO-AMECAMECA,CHALCO-AMECAMECA,15,MÉXICO,15 MÉXICO
3159,1507,1507 TEXCOCO,TEXCOCO,15,MÉXICO,15 MÉXICO
3159,1508,1508 CUAUTITLÁN-PACHUCA,CUAUTITLÁN-PACHUCA,15,MÉXICO,15 MÉXICO
3160,101,0101 VALLE DE AGUASCALIENTES,VALLE DE AGUASCALIENTES,1,AGUASCALIENTES,01 AGUASCALIENTES
3181,2643,2643 CUCHUJAQUI,CUCHUJAQUI,26,SONORA,26 SONORA
3183,2658,2658 SAN BERNARDO,SAN BERNARDO,26,SONORA,26 SONORA
3190,2707,2707 LOS RÍOS,LOS RÍOS,27,TABASCO,27 TABASCO
3190,3105,3105 PENÍNSULA DE YUCATÁN,PENÍNSULA DE YUCATÁN,4,CAMPECHE,04 CAMPECHE
3193,823,0823 CONEJOS-MÉDANOS,CONEJOS-MÉDANOS,8,CHIHUAHUA,08 CHIHUAHUA
3198,1702,1702 CUAUTLA-YAUTEPEC, CUAUTLA-YAUTEPEC,17,MORELOS,17 MORELOS
3202,1701,1701 CUERNAVACA, CUERNAVACA,17,MORELOS,17 MORELOS
3202,1702,1702 CUAUTLA-YAUTEPEC, CUAUTLA-YAUTEPEC,17,MORELOS,17 MORELOS
3206,1701,1701 CUERNAVACA, CUERNAVACA,17,MORELOS,17 MORELOS
3212,101,0101 VALLE DE AGUASCALIENTES,VALLE DE AGUASCALIENTES,1,AGUASCALIENTES,01 AGUASCALIENTES
3215,2305,2305 ISLA DE COZUMEL, ISLA DE COZUMEL,23,QUINTANA ROO,23 QUINTANA ROO
3216,2616,2616 RÍO SAN PEDRO,RÍO SAN PEDRO,26,SONORA,26 SONORA
3216,2624,2624 RÍO SONORA,RÍO SONORA,26,SONORA,26 SONORA
3223,1110,1110 SILAO-ROMITA,SILAO-ROMITA,11,GUANAJUATO,11 GUANAJUATO
3223,1117,1117 VALLE DE ACÁMBARO,VALLE DE ACÁMBARO,11,GUANAJUATO,11 GUANAJUATO
3223,1119,1119 IRAPUATO-VALLE,IRAPUATO-VALLE,11,GUANAJUATO,11 GUANAJUATO
3223,1120,1120 PÉNJAMO-ABASOLO,PÉNJAMO-ABASOLO,11,GUANAJUATO,11 GUANAJUATO
3223,2202,2202 VALLE DE AMAZCALA,VALLE DE AMAZCALA,22,QUERÉTARO,22 QUERÉTARO
3231,2901,2901 ALTO ATOYAC,ALTO ATOYAC,29,TLAXCALA,29 TLAXCALA
3231,2903,2903 HUAMANTLA,HUAMANTLA,29,TLAXCALA,29 TLAXCALA
3233,3105,3105 PENÍNSULA DE YUCATÁN,PENÍNSULA DE YUCATÁN,31,YUCATÁN,31 YUCATÁN
3250,1101,1101 XICHÚ-ATARJEA,XICHÚ-ATARJEA,11,GUANAJUATO,11 GUANAJUATO
3250,1103,1103 OCAMPO,OCAMPO,11,GUANAJUATO,11 GUANAJUATO
3250,1104,1104 LAGUNA SECA,LAGUNA SECA,11,GUANAJUATO,11 GUANAJUATO
3250,1106,1106 DR. MORA-SAN JOSÉ ITURBIDE,DR. MORA-SAN JOSÉ ITURBIDE,11,GUANAJUATO,11 GUANAJUATO
3250,1107,1107 SAN MIGUEL DE ALLENDE,SAN MIGUEL DE ALLENDE,11,GUANAJUATO,11 GUANAJUATO
3250,1108,1108 CUENCA ALTA DEL RÍO LAJA,CUENCA ALTA DEL RÍO LAJA,11,GUANAJUATO,11 GUANAJUATO
3250,1110,1110 SILAO-ROMITA,SILAO-ROMITA,11,GUANAJUATO,11 GUANAJUATO
3250,1111,1111 LA MURALLA,LA MURALLA,11,GUANAJUATO,11 GUANAJUATO
3250,1113,1113 VALLE DE LEÓN,VALLE DE LEÓN,11,GUANAJUATO,11 GUANAJUATO
3250,1114,1114 RÍO TURBIO,RÍO TURBIO,11,GUANAJUATO,11 GUANAJUATO
3250,1115,1115 VALLE DE CELAYA,VALLE DE CELAYA,11,GUANAJUATO,11 GUANAJUATO
3250,1116,1116 VALLE DE LA CUEVITA,VALLE DE LA CUEVITA,11,GUANAJUATO,11 GUANAJUATO
3250,1117,1117 VALLE DE ACÁMBARO,VALLE DE ACÁMBARO,11,GUANAJUATO,11 GUANAJUATO
3250,1118,1118 SALVATIERRA-ACÁMBARO,SALVATIERRA-ACÁMBARO,11,GUANAJUATO,11 GUANAJUATO
3250,1119,1119 IRAPUATO-VALLE,IRAPUATO-VALLE,11,GUANAJUATO,11 GUANAJUATO
3250,1120,1120 PÉNJAMO-ABASOLO,PÉNJAMO-ABASOLO,11,GUANAJUATO,11 GUANAJUATO
3250,1121,1121 LAGO DE CUITZEO,LAGO DE CUITZEO,11,GUANAJUATO,11 GUANAJUATO
3250,1122,1122 CIÉNEGA PRIETA-MOROLEÓN,CIÉNEGA PRIETA-MOROLEÓN,11,GUANAJUATO,11 GUANAJUATO
858,510,0510 SALTILLO-RAMOS ARIZPE,SALTILLO-RAMOS ARIZPE,5,COAHUILA DE ZARAGOZA,05 COAHUILA DE ZARAGOZA
3254,3225,3225 CALERA,CALERA,32,ZACATECAS,32 ZACATECAS
3257,1301,1301 ZIMAPÁN,ZIMAPÁN,13,HIDALGO,13 HIDALGO
3257,1302,1302 ORIZATLÁN,ORIZATLÁN,13,HIDALGO,13 HIDALGO
3257,1303,1303 ATOTONILCO-JALTOCÁN,ATOTONILCO-JALTOCÁN,13,HIDALGO,13 HIDALGO
3257,1304,1304 XOCHITLÁN-HUEJUTLA,XOCHITLÁN-HUEJUTLA,13,HIDALGO,13 HIDALGO
3257,1305,1305 ATLAPEXCO-CANDELARIA,ATLAPEXCO-CANDELARIA,13,HIDALGO,13 HIDALGO
3257,1306,1306 CALABOZO,CALABOZO,13,HIDALGO,13 HIDALGO
3257,1307,1307 HUICHAPAN-TECOZAUTLA,HUICHAPAN-TECOZAUTLA,13,HIDALGO,13 HIDALGO
3257,1308,1308 EL ASTILLERO,EL ASTILLERO,13,HIDALGO,13 HIDALGO
3257,1309,1309 CHAPANTONGO-ALFAJAYUCAN,CHAPANTONGO-ALFAJAYUCAN,13,HIDALGO,13 HIDALGO
3257,1310,1310 VALLE DEL MEZQUITAL,VALLE DEL MEZQUITAL,13,HIDALGO,13 HIDALGO
3257,1311,1311 AJACUBA,AJACUBA,13,HIDALGO,13 HIDALGO
3257,1312,1312 IXMIQUILPAN,IXMIQUILPAN,13,HIDALGO,13 HIDALGO
3257,1313,1313 ACTOPAN-SANTIAGO DE ANAYA,ACTOPAN-SANTIAGO DE ANAYA,13,HIDALGO,13 HIDALGO
3257,1314,1314 MEZTITLÁN,MEZTITLÁN,13,HIDALGO,13 HIDALGO
3257,1315,1315 HUASCA-ZOQUITAL,HUASCA-ZOQUITAL,13,HIDALGO,13 HIDALGO
3257,1316,1316 TEPEJI DEL RÍO,TEPEJI DEL RÍO,13,HIDALGO,13 HIDALGO
3257,1317,1317 VALLE DE TULANCINGO,VALLE DE TULANCINGO,13,HIDALGO,13 HIDALGO
3257,1318,1318 ACAXOCHITLÁN,ACAXOCHITLÁN,13,HIDALGO,13 HIDALGO
3257,1319,1319 TECOCOMULCO,TECOCOMULCO,13,HIDALGO,13 HIDALGO
3257,1320,1320 ÁPAN,ÁPAN,13,HIDALGO,13 HIDALGO
3257,1321,1321 AMAJAC,AMAJAC,13,HIDALGO,13 HIDALGO
3259,3105,3105 PENÍNSULA DE YUCATÁN, PENÍNSULA DE YUCATÁN,23,QUINTANA ROO,23 QUINTANA ROO
3261,2603,2603 SONOYTA-PUERTO PEÑASCO,SONOYTA-PUERTO PEÑASCO,26,SONORA,26 SONORA
3261,2635,2635 VALLE DE GUAYMAS,VALLE DE GUAYMAS,26,SONORA,26 SONORA
3261,2644,2644 FUERTE-MAYO,FUERTE-MAYO,26,SONORA,26 SONORA
3265,523,0523 PRINCIPAL-REGIÓN LAGUNERA,PRINCIPAL-REGIÓN LAGUNERA,5,COAHUILA DE ZARAGOZA,05 COAHUILA DE ZARAGOZA
3265,1108,1108 CUENCA ALTA DEL RÍO LAJA,CUENCA ALTA DEL RÍO LAJA,11,GUANAJUATO,11 GUANAJUATO
858,830,0830 CHIHUAHUA-SACRAMENTO,CHIHUAHUA-SACRAMENTO,8,CHIHUAHUA,08 CHIHUAHUA
3269,1702,1702 CUAUTLA-YAUTEPEC, CUAUTLA-YAUTEPEC,17,MORELOS,17 MORELOS
858,832,0832 JIMÉNEZ-CAMARGO,JIMÉNEZ-CAMARGO,8,CHIHUAHUA,08 CHIHUAHUA
3273,3226,3226 CHUPADEROS,CHUPADEROS,32,ZACATECAS,32 ZACATECAS
3284,3002,3002 TECOLUTLA,TECOLUTLA,30,VERACRUZ DE IGNACIO DE LA LLAVE,30 VERACRUZ DE IGNACIO DE LA LLAVE
3284,3007,3007 ORIZABA-CÓRDOBA,ORIZABA-CÓRDOBA,30,VERACRUZ DE IGNACIO DE LA LLAVE,30 VERACRUZ DE IGNACIO DE LA LLAVE
3284,3011,3011 SOTEAPAN-HUEYAPAN,SOTEAPAN-HUEYAPAN,30,VERACRUZ DE IGNACIO DE LA LLAVE,30 VERACRUZ DE IGNACIO DE LA LLAVE
3284,3012,3012 COSTERA DE COATZACOALCOS,COSTERA DE COATZACOALCOS,30,VERACRUZ DE IGNACIO DE LA LLAVE,30 VERACRUZ DE IGNACIO DE LA LLAVE
3284,3016,3016 SIERRA DE SAN ANDRÉS TUXTLA,SIERRA DE SAN ANDRÉS TUXTLA,30,VERACRUZ DE IGNACIO DE LA LLAVE,30 VERACRUZ DE IGNACIO DE LA LLAVE
3286,609,0609 SANTIAGO-SALAGUA,SANTIAGO-SALAGUA,6,COLIMA,06 COLIMA
3290,2614,2614 COCÓSPERA,COCÓSPERA,26,SONORA,26 SONORA
3291,101,0101 VALLE DE AGUASCALIENTES,VALLE DE AGUASCALIENTES,1,AGUASCALIENTES,01 AGUASCALIENTES
3293,703,0703 TUXTLA,TUXTLA,7,CHIAPAS,07 CHIAPAS
3293,710,0710 SOCONUSCO,SOCONUSCO,7,CHIAPAS,07 CHIAPAS
3294,701,0701 PALENQUE,PALENQUE,7,CHIAPAS,07 CHIAPAS
3294,703,0703 TUXTLA,TUXTLA,7,CHIAPAS,07 CHIAPAS
3294,704,0704 OCOZOCOAUTLA,OCOZOCOAUTLA,7,CHIAPAS,07 CHIAPAS
3294,705,0705 CINTALAPA,CINTALAPA,7,CHIAPAS,07 CHIAPAS
3294,708,0708 LA TRINITARIA,LA TRINITARIA,7,CHIAPAS,07 CHIAPAS
3294,710,0710 SOCONUSCO,SOCONUSCO,7,CHIAPAS,07 CHIAPAS
3294,712,0712 SAN CRISTÓBAL DE LAS CASAS,SAN CRISTÓBAL DE LAS CASAS,7,CHIAPAS,07 CHIAPAS
3294,714,0714 CHICOMUSELO,CHICOMUSELO,7,CHIAPAS,07 CHIAPAS
3306,840,0840 VILLALBA,VILLALBA,8,CHIHUAHUA,08 CHIHUAHUA
3317,1701,1701 CUERNAVACA, CUERNAVACA,17,MORELOS,17 MORELOS
3317,1702,1702 CUAUTLA-YAUTEPEC, CUAUTLA-YAUTEPEC,17,MORELOS,17 MORELOS
3317,1703,1703 ZACATEPEC, ZACATEPEC,17,MORELOS,17 MORELOS
3317,1704,1704 TEPALCINGO-AXOCHIAPAN, TEPALCINGO-AXOCHIAPAN,17,MORELOS,17 MORELOS
3318,702,0702 REFORMA,REFORMA,7,CHIAPAS,07 CHIAPAS
3320,101,0101 VALLE DE AGUASCALIENTES,VALLE DE AGUASCALIENTES,1,AGUASCALIENTES,01 AGUASCALIENTES
3321,101,0101 VALLE DE AGUASCALIENTES,VALLE DE AGUASCALIENTES,1,AGUASCALIENTES,01 AGUASCALIENTES
3321,102,0102 VALLE DE CHICALOTE,VALLE DE CHICALOTE,1,AGUASCALIENTES,01 AGUASCALIENTES
3321,103,0103 EL LLANO,EL LLANO,1,AGUASCALIENTES,01 AGUASCALIENTES
3321,104,0104 VENADERO,VENADERO,1,AGUASCALIENTES,01 AGUASCALIENTES
3321,105,0105 VALLE DE CALVILLO,VALLE DE CALVILLO,1,AGUASCALIENTES,01 AGUASCALIENTES
3328,1316,1316 TEPEJI DEL RÍO,TEPEJI DEL RÍO,13,HIDALGO,13 HIDALGO
3338,806,0806 CASAS GRANDES,CASAS GRANDES,8,CHIHUAHUA,08 CHIHUAHUA
3353,101,0101 VALLE DE AGUASCALIENTES,VALLE DE AGUASCALIENTES,1,AGUASCALIENTES,01 AGUASCALIENTES
3353,102,0102 VALLE DE CHICALOTE,VALLE DE CHICALOTE,1,AGUASCALIENTES,01 AGUASCALIENTES
3353,103,0103 EL LLANO,EL LLANO,1,AGUASCALIENTES,01 AGUASCALIENTES
3353,104,0104 VENADERO,VENADERO,1,AGUASCALIENTES,01 AGUASCALIENTES
3353,105,0105 VALLE DE CALVILLO,VALLE DE CALVILLO,1,AGUASCALIENTES,01 AGUASCALIENTES
3357,708,0708 LA TRINITARIA,LA TRINITARIA,7,CHIAPAS,07 CHIAPAS
3417,901,0901 ZONA METROPOLITANA DE LA CIUDAD DE MÉXICO,ZONA METROPOLITANA DE LA CIUDAD DE MÉXICO,9,CIUDAD DE MÉXICO,09 CIUDAD DE MÉXICO
3417,1506,1506 CHALCO-AMECAMECA,CHALCO-AMECAMECA,15,MÉXICO,15 MÉXICO
3417,1507,1507 TEXCOCO,TEXCOCO,15,MÉXICO,15 MÉXICO
3417,1508,1508 CUAUTITLÁN-PACHUCA,CUAUTITLÁN-PACHUCA,15,MÉXICO,15 MÉXICO
3480,2510,2510 RÍO BALUARTE,RÍO BALUARTE,25,SINALOA,25 SINALOA
3480,2511,2511 VALLE DE ESCUINAPA,VALLE DE ESCUINAPA,25,SINALOA,25 SINALOA
3480,2512,2512 LAGUNA AGUA GRANDE,LAGUNA AGUA GRANDE,25,SINALOA,25 SINALOA
3480,2513,2513 RÍO CAÑAS,RÍO CAÑAS,25,SINALOA,25 SINALOA
3483,901,0901 ZONA METROPOLITANA DE LA CIUDAD DE MÉXICO,ZONA METROPOLITANA DE LA CIUDAD DE MÉXICO,9,CIUDAD DE MÉXICO,09 CIUDAD DE MÉXICO
3529,1508,1508 CUAUTITLÁN-PACHUCA,CUAUTITLÁN-PACHUCA,15,MÉXICO,15 MÉXICO
3542,101,0101 VALLE DE AGUASCALIENTES,VALLE DE AGUASCALIENTES,1,AGUASCALIENTES,01 AGUASCALIENTES
3542,1422,1422 ENCARNACIÓN,ENCARNACIÓN,14,JALISCO,14 JALISCO
3542,3212,3212 OJOCALIENTE,OJOCALIENTE,32,ZACATECAS,32 ZACATECAS
3584,817,0817 LAGUNA DE PATOS,LAGUNA DE PATOS,8,CHIHUAHUA,08 CHIHUAHUA
3590,901,0901 ZONA METROPOLITANA DE LA CIUDAD DE MÉXICO,ZONA METROPOLITANA DE LA CIUDAD DE MÉXICO,9,CIUDAD DE MÉXICO,09 CIUDAD DE MÉXICO
3590,1506,1506 CHALCO-AMECAMECA,CHALCO-AMECAMECA,15,MÉXICO,15 MÉXICO
3590,1507,1507 TEXCOCO,TEXCOCO,15,MÉXICO,15 MÉXICO
3633,3006,3006 COSTERA DE VERACRUZ,COSTERA DE VERACRUZ,30,VERACRUZ DE IGNACIO DE LA LLAVE,30 VERACRUZ DE IGNACIO DE LA LLAVE
3640,901,0901 ZONA METROPOLITANA DE LA CIUDAD DE MÉXICO,ZONA METROPOLITANA DE LA CIUDAD DE MÉXICO,9,CIUDAD DE MÉXICO,09 CIUDAD DE MÉXICO
4000,603,0603 ARMERÍA-TECOMÁN-PERIQUILLOS,ARMERÍA-TECOMÁN-PERIQUILLOS,6,COLIMA,06 COLIMA
4004,901,0901 ZONA METROPOLITANA DE LA CIUDAD DE MÉXICO,ZONA METROPOLITANA DE LA CIUDAD DE MÉXICO,9,CIUDAD DE MÉXICO,09 CIUDAD DE MÉXICO
4006,2513,2513 RÍO CAÑAS,RÍO CAÑAS,25,SINALOA,25 SINALOA
4007,2506,2506 RÍO ELOTA,RÍO ELOTA,25,SINALOA,25 SINALOA
4007,2507,2507 RÍO PIAXTLA,RÍO PIAXTLA,25,SINALOA,25 SINALOA
4007,2509,2509 RÍO PRESIDIO,RÍO PRESIDIO,25,SINALOA,25 SINALOA
4007,2511,2511 VALLE DE ESCUINAPA,VALLE DE ESCUINAPA,25,SINALOA,25 SINALOA
6509,901,0901 ZONA METROPOLITANA DE LA CIUDAD DE MÉXICO,ZONA METROPOLITANA DE LA CIUDAD DE MÉXICO,9,CIUDAD DE MÉXICO,09 CIUDAD DE MÉXICO
7334,1422,1422 ENCARNACIÓN,ENCARNACIÓN,14,JALISCO,14 JALISCO
858,833,0833 VALLE DE JUÁREZ,VALLE DE JUÁREZ,8,CHIHUAHUA,08 CHIHUAHUA
7924,808,0808 JANOS,JANOS,8,CHIHUAHUA,08 CHIHUAHUA
7925,818,0818 LAGUNA DE SANTA MARÍA,LAGUNA DE SANTA MARÍA,8,CHIHUAHUA,08 CHIHUAHUA
7927,801,0801 ASCENSIÓN,ASCENSIÓN,8,CHIHUAHUA,08 CHIHUAHUA
7928,802,0802 ALTA BABÍCORA,ALTA BABÍCORA,8,CHIHUAHUA,08 CHIHUAHUA
7930,834,0834 PARRAL-VALLE DEL VERANO,PARRAL-VALLE DEL VERANO,8,CHIHUAHUA,08 CHIHUAHUA
7931,821,0821 FLORES MAGÓN-VILLA AHUMADA,FLORES MAGÓN-VILLA AHUMADA,8,CHIHUAHUA,08 CHIHUAHUA
7933,814,0814 LAGUNA DE TARABILLAS,LAGUNA DE TARABILLAS,8,CHIHUAHUA,08 CHIHUAHUA
7935,814,0814 LAGUNA DE TARABILLAS,LAGUNA DE TARABILLAS,8,CHIHUAHUA,08 CHIHUAHUA
7936,805,0805 CUAUHTÉMOC,CUAUHTÉMOC,8,CHIHUAHUA,08 CHIHUAHUA
7938,855,0855 LAGUNA LOS ALAZANES,LAGUNA LOS ALAZANES,8,CHIHUAHUA,08 CHIHUAHUA
894,2619,2619 COSTA DE HERMOSILLO,COSTA DE HERMOSILLO,26,SONORA,26 SONORA
7940,823,0823 CONEJOS-MÉDANOS,CONEJOS-MÉDANOS,8,CHIHUAHUA,08 CHIHUAHUA
913,2605,2605 CABORCA,CABORCA,26,SONORA,26 SONORA
7941,844,0844 VALLE DE ZARAGOZA,VALLE DE ZARAGOZA,8,CHIHUAHUA,08 CHIHUAHUA
7941,861,0861 VALLE DEL PESO,VALLE DEL PESO,8,CHIHUAHUA,08 CHIHUAHUA
1008,2619,2619 COSTA DE HERMOSILLO,COSTA DE HERMOSILLO,26,SONORA,26 SONORA
1746,510,0510 SALTILLO-RAMOS ARIZPE,SALTILLO-RAMOS ARIZPE,5,COAHUILA DE ZARAGOZA,05 COAHUILA DE ZARAGOZA
7943,503,0503 CERRO COLORADO-LA PARTIDA,CERRO COLORADO-LA PARTIDA,5,COAHUILA DE ZARAGOZA,05 COAHUILA DE ZARAGOZA
1756,833,0833 VALLE DE JUÁREZ,VALLE DE JUÁREZ,8,CHIHUAHUA,08 CHIHUAHUA
7943,505,0505 GENERAL CEPEDA-SAUCEDA,GENERAL CEPEDA-SAUCEDA,5,COAHUILA DE ZARAGOZA,05 COAHUILA DE ZARAGOZA
7943,506,0506 EL HUNDIDO,EL HUNDIDO,5,COAHUILA DE ZARAGOZA,05 COAHUILA DE ZARAGOZA
1765,830,0830 CHIHUAHUA-SACRAMENTO,CHIHUAHUA-SACRAMENTO,8,CHIHUAHUA,08 CHIHUAHUA
7943,508,0508 PAREDÓN,PAREDÓN,5,COAHUILA DE ZARAGOZA,05 COAHUILA DE ZARAGOZA
1765,833,0833 VALLE DE JUÁREZ,VALLE DE JUÁREZ,8,CHIHUAHUA,08 CHIHUAHUA
1768,2605,2605 CABORCA,CABORCA,26,SONORA,26 SONORA
7943,511,0511 REGIÓN MANZANERA-ZAPALINAMÉ,REGIÓN MANZANERA-ZAPALINAMÉ,5,COAHUILA DE ZARAGOZA,05 COAHUILA DE ZARAGOZA
